48,Woody_Woodpecker,Isle_of_Janthir,20,47,,25,49,,27,41,,44,37,,33,44,,32,44,,54,32,,235
49,Pepe_Le_Pew,Vizunah_Square,29,43,,35,41,,38,34,,42,38,,33,44,,28,47,,27,44,,232
49,The_Hulk,Seafarer's_Rest,30,42,,31,44,,29,39,,26,47,,32,45,,33,43,,51,33,,232
50,Darth_Maul,Aurora_Glade,34,41,,32,43,,29,39,,34,43,,31,46,,31,45,,38,39,,229
51,Hoohoo_Heehee,Darkhaven,37,38,,25,49,,36,36,,32,44,,37,42,,32,44,,29,42,,228
51,Piglet,Whiteside_Ridge,35,40,,35,41,,37,35,,30,45,,35,43,,31,45,,25,45,,228
52,Garfield,Ehmry_Bay,22,46,,26,48,,28,40,,44,37,,44,39,,34,42,,28,43,,226
53,Chip_'n'_Dale,Vabbi,35,40,,36,40,,22,43,,45,36,,18,49,,28,47,,40,37,,224
53,Maggie_Simpson,Sorrow's_Furnace,37,38,,30,45,,32,38,,45,36,,17,50,,29,46,,34,40,,224
53,Pink_Panther,Miller's_Sound,24,45,,49,37,,33,37,,40,40,,20,48,,35,41,,23,46,,224
54,Bart_Simpson,Yak's_Bend,16,48,,29,46,,27,41,,36,41,,29,47,,23,48,,39,38,,199
55,Homer_Simpson,Northern_Shiverpeaks,,,,,,,,,,4,48,,,,,,,,,,,4
