62,Booster_Gold,Aurora_Glade,2,43,,2,23,,,,,,,,,,,1011,3,,2,51,,1017
63,The_Commander,Baruch_Bay,2,43,,2,23,,,,,,,,,,,1007,4,,4,50,,1015
64,Flash,Aurora_Glade,,,,14,12,,,,,,,,,,,996,10,,4,50,,1014
65,Daredevil,Aurora_Glade,3,42,,,,,,,,,,,,,,1004,6,,2,51,,1009
66,Dick_Grayson,Aurora_Glade,2,43,,15,11,,,,,,,,,,,988,15,,2,51,,1007
67,Bruce_Wayne,Aurora_Glade,4,41,,7,18,,,,,,,,,,,995,11,,,,,1006
67,Green_Arrow,Aurora_Glade,,,,1,24,,,,,,,,,,,1004,6,,1,52,,1006
67,Lightning_Bug,Arborstone,,,,1,24,,,,,,,,,,,1000,8,,5,49,,1006
68,Darth_Maul,Aurora_Glade,,,,5,20,,,,,,,,,,,995,11,,1,52,,1001
69,biot.4721,Gandara,56,13,,155,1,,132,1,,100,24,,80,23,,12,62,,21,43,,556
70,J'onn_J'onzz,Aurora_Glade,,,,,,,,,,,,,,,,33,52,,24,40,,57
