28,Bart,Jade_Quarry,3,9,,41,23,,13,12,,,,,,,,15,17,,,,,72
29,Superman,Blackgate,,,,,,,,,,,,,,,,,,,71,1,,71
30,Goofy,Drakkar_Lake,,,,48,19,,,,,,,,3,21,,16,16,,,,,67
30,Riker,Yak's_Bend,,,,,,,,,,,,,67,1,,,,,,,,67
31,Homer_Simpson,Northern_Shiverpeaks,,,,25,28,,24,10,,16,12,,,,,,,,,,,65
31,Quaggan,Crystal_Desert,,,,55,15,,,,,,,,,,,10,19,,,,,65
32,Khan,Yak's_Bend,,,,,,,,,,,,,57,2,,7,21,,,,,64
33,Ted_Kord,Blackgate,,,,,,,,,,,,,,,,,,,62,3,,62
34,Maggie_Simpson,Sorrow's_Furnace,,,,27,26,,,,,9,18,,25,10,,,,,,,,61
35,Dewey_Duck,Fort_Aspenwood,,,,18,32,,10,13,,,,,24,11,,6,22,,,,,58
36,The_Hulk,Seafarer's_Rest,,,,34,24,,6,14,,17,11,,,,,,,,,,,57
37,Oliver_Queen,Blackgate,,,,,,,,,,,,,,,,,,,55,4,,55
38,Garfield,Ehmry_Bay,,,,24,29,,,,,18,10,,,,,2,25,,10,19,,54
38,Legion,Yak's_Bend,,,,,,,,,,,,,37,7,,17,15,,,,,54
39,Starman,Blackgate,,,,,,,,,,,,,,,,,,,53,5,,53
40,Homer,Yak's_Bend,,,,,,,,,,,,,43,4,,8,20,,,,,51
41,The_Question,Blackgate,,,,,,,,,,,,,,,,,,,50,6,,50
42,The_Joker,Blackgate,,,,,,,,,,,,,,,,,,,47,7,,47
43,Oracle,Blackgate,,,,,,,,,,,,,,,,,,,46,8,,46
44,Kvothe,Yak's_Bend,,,,,,,,,,,,,42,5,,,,,,,,42
45,Martian_Manhunter,Blackgate,,,,,,,,,,,,,,,,,,,41,9,,41
46,All_Action_Hero,Blackgate,1,11,,4,34,,,,,14,14,,,,,1,26,,20,15,,40
46,Janies_Gotta_Gun,Desolation,,,,5,33,,,,,13,15,,,,,22,12,,,,,40
46,Louie_Duck,Fort_Ranik,,,,22,30,,,,,4,22,,14,14,,,,,,,,40
46,Oh_So_Cute,Blacktide,2,10,,,,,,,,17,11,,,,,5,23,,16,17,,40
47,Piglet,Whiteside_Ridge,,,,,,,,,,,,,,,,37,2,,,,,37
48,Pepé_Le_Pew,Vizunah_Square,,,,,,,,,,,,,,,,34,3,,,,,34
48,Road_Runner,Elona_Reach,,,,24,29,,,,,10,17,,,,,,,,,,,34
49,Nightwing,Blackgate,,,,,,,,,,,,,,,,,,,33,10,,33
49,Robin,Blackgate,,,,,,,,,,,,,,,,,,,33,10,,33
50,Bart_Simpson,Yak's_Bend,,,,,,,,,,,,,,,,31,5,,,,,31
50,Hal_Jordan,Aurora_Glade,,,,,,,,,,,,,,,,,,,31,11,,31
51,Hoohoo_Heehee,Darkhaven,,,,2,35,,,,,,,,6,19,,19,14,,,,,27
52,Chip_'n'_Dale,Vabbi,,,,,,,,,,,,,,,,26,8,,,,,26
52,Jack_Knight,Aurora_Glade,,,,,,,,,,,,,,,,,,,26,12,,26
53,Kyle_Rayner,Blackgate,,,,,,,,,,,,,,,,,,,23,13,,23
53,The_Commander,Baruch_Bay,,,,,,,,,,16,12,,,,,,,,7,21,,23
54,Green_Lantern,Aurora_Glade,,,,,,,,,,,,,,,,,,,17,16,,17
55,Lightning_Bug,Arborstone,,,,,,,,,,3,23,,4,20,,,,,8,20,,15
56,Darth_Maul,Aurora_Glade,,,,,,,,,,14,14,,,,,,,,,,,14
57,Daredevil,Aurora_Glade,,,,,,,,,,,,,,,,,,,5,22,,5
57,Flash,Aurora_Glade,,,,,,,,,,,,,,,,,,,5,22,,5
57,Green_Arrow,Aurora_Glade,,,,,,,,,,,,,,,,,,,5,22,,5
58,Booster_Gold,Aurora_Glade,,,,,,,,,,,,,,,,,,,4,23,,4
59,Dick_Grayson,Aurora_Glade,,,,,,,,,,,,,,,,,,,2,24,,2
